"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
622,148.17,"Private room","False","True",2,"False",0,1,9,86,1,5.27208461238286,0.304498606189758,240.560621388334,16.7223066613678,525.218698159061,9.40049953640977,-0.05907,51.52886
623,167.45,"Private room","False","True",2,"False",0,0,8,89,1,5.12699367854205,0.419551533434615,211.029870397135,14.6695090290482,434.053973859422,7.76880982026005,-0.12093,51.46243
624,148.17,"Private room","False","True",2,"False",0,1,8,83,1,5.17917447568253,0.280168038658393,246.413866630055,17.1291885580448,541.61399747998,9.69394682647354,-0.05956,51.52754
625,148.17,"Private room","False","True",2,"False",0,1,8,80,1,5.26170109270367,0.331285355155226,240.619212729493,16.7263795739207,525.883275888968,9.41239431979011,-0.05936,51.52902
626,245.07,"Private room","False","True",2,"False",1,0,10,100,1,4.1446242838433,0.441710534671488,356.301471208032,24.7679043687663,600.34517805836,10.7451326234283,-0.07024,51.49784
627,371.13,"Entire home/apt","False","False",2,"False",1,0,10,100,1,10.5712611147155,1.86164007498009,125.149051984688,8.69959851944792,251.44693611906,4.5004620260169,0.02114,51.4879
628,3221.62,"Entire home/apt","False","False",6,"False",1,0,10,100,3,4.49658268536566,0.156078327406124,245.123018387594,17.0394566641082,573.368910518439,10.2623044389178,-0.10276,51.54567
629,348.08,"Private room","False","True",2,"False",0,0,10,96,1,6.100866858262,0.433944322601966,189.575098909694,13.1781042176872,422.265338776531,7.55781379323351,-0.18454,51.55005
630,148.17,"Private room","False","True",2,"False",0,0,10,99,1,5.14814981563593,1.90033287791105,224.27558163871,15.5902700582276,502.594199233314,8.99556042740917,-0.07542,51.54126
631,683.22,"Private room","False","True",3,"True",0,0,9,92,1,4.87406123923875,1.62500582119671,236.750818506264,16.4574724098364,531.094966337949,9.50567449778315,-0.07767,51.53918
632,372.54,"Entire home/apt","False","False",4,"False",0,1,9,90,1,3.89871598489447,0.496166756717762,377.542826815138,26.2444738102452,987.114105227962,17.6676224991685,-0.07492,51.52061
633,611.96,"Entire home/apt","False","False",4,"False",1,0,9,85,1,3.2793011766951,0.894296661724572,324.476625583598,22.5556352745516,726.123159090127,12.9963393236543,-0.1176,51.53714
634,592.91,"Entire home/apt","False","False",2,"False",1,0,9,90,1,1.63246009869243,0.430908092378543,528.375709174121,36.7294555120229,1312.31700420151,23.4881877451417,-0.14098,51.52035
